Data_Import_Number__c,Name,Phone,Fax,Website,IRS_Status__c,LegalStatus__c,YearIncorporated__c,Active Status
85222126,High Desert Psychological Services,442-327-9311,,www.highdesertpsych.com,Commercial,Commercial,,Active
67358023,High Desert Second Chance,,,https://highdesertsecondchance.pagecloud.com/,501(c)(3),Nonprofit - Incorporated,,Active
73495893,High Road Program,,,www.highroadprogram.org,None or unknown,Nonprofit - Incorporated,,Active
7422591,Higher Ground Christian Intervention,,,www.highergroundcommunity.com,501(c)(3),Faith-based,,Active
7422223,Highland District Council on Aging,,909-862-8196,www.highlandseniorcenter.com,501(c)(3),Nonprofit - Incorporated,1979,Active
7422851,Highland Sam J. Racadio Library and Environmental Learning Center,,,library.sbcounty.gov,None or unknown,Government - County,,Active
7422224,Hinkley Senior and Community Center,,,www.facebook.com/hinkleycommunitycenter1,501(c)(3),Nonprofit - Incorporated,,Active
73503259,His Daughters House,,,www.hisdaughtershouses.org/,501(c)(3),Nonprofit - Incorporated,2019,Active
73500569,Hole in Wall,,951-486-0862,www.theholeinwallinc.org,501(c)(3),Nonprofit - Incorporated,2014,Inactive
7422794,Holy Family Catholic Church,,,www.holyfamilyhd.org,501(c)(3),Faith-based,,Active
69288339,Holy Innocents,,,holyinnocentsvictorville.org,None or unknown,Faith-based,,Active
69318304,Holy Name of Jesus Christ Church,,,https://theholynameofjesus.org,501(c)(3),Faith-based,,Active
70932924,Holy Spirit Catholic Church,,,http://www.holyspirithemet.com/,None or unknown,Faith-based,,Active
73496245,Homeownership Education Learning Program,,,https://www.freehomeownershiphelp.org,501(c)(3),Commercial,,Inactive
7422818,Homeownership Preservation Foundation,,855-400-3713,https://995hope.org/,501(c)(3),Nonprofit - Incorporated,,Active
7423045,HomeStrong USA,,,www.homestrongusa.org,501(c)(3),Nonprofit - Incorporated,1999,Active
73496170,Hope After Suicide,,,www.facebook.com/groups/hopeaftersuicide,None or unknown,None or unknown,,Active
73496302,Hope Animal-Assisted Crisis Response,,,https://www.hopeaacr.org,501(c)(3),Nonprofit - Incorporated,2002,Active
90930070,HOPE Culture,,,hopecultureinc.org,501(c)(3),Nonprofit - Incorporated,2017,Active
60109040,Hope for Homes Service Center,,,www.voala.org,501(c)(3),Nonprofit - Incorporated,,Inactive
8894026,Hope Homes,,,www.hopehomes.us,None or unknown,None or unknown,,Active
73496265,Hope Lutheran Church - Riverside,,,www.hoperiverside.org/,501(c)(3),Faith-based,,Inactive
73501661,Hope To Dream,,,https://www.ahopetodream.com/get-involved/contact-us,501(c)(3),Nonprofit - Incorporated,1997,Active
73495896,Hospice of The Valleys,,951-973-7760,https://www.hospiceofthevalleys.org,501(c)(3),Nonprofit - Incorporated,,Active
73495897,House of Decision,951-845-0103,,www.houseofdecision.com,501(c)(3),Faith-based,,Active
7422225,House of Ruth,,909-629-9581,www.houseofruthinc.org,501(c)(3),Nonprofit - Incorporated,1978,Active
92327709,Housing and Workforce Solutions,,,https://rivcohws.org/continuum-care-division,None or unknown,Government - County,,Inactive
7422410,Housing Authority of the County of San Bernardino,,909-890-4618,www.hacsb.com,None or unknown,Government - County,,Active
59370293,Huerta Del Valle,,,https://www.huertadelvalle.org,501(c)(3),Nonprofit - Incorporated,2014,Active
73502096,Human Good,,951-738-9438,https://www.humangood.org/,501(c)(3),Nonprofit - Incorporated,2002,Active
24225560,Human Rights Project,,213-680-0401,www.hrproject.org,501(c)(3),Nonprofit - Incorporated,1993,Active
7422941,Humane Society - San Bernardino Valley,,909-386-1443,https://www.hssbv.org,501(c)(3),Nonprofit - Incorporated,1970,Active
7422758,Humane Society and SPCA - Inland Valley,,909-623-0432,https://www.ivhsspca.org/,501(c)(3),Nonprofit - Incorporated,1949,Active
26934807,Humanity Center 4 Change,951-531-6785,909-626-1756,www.humanitycenter4change.org,501(c)(3),Nonprofit - Incorporated,2014,Active
73496216,Idyllwild HELP Center,,951-659-6243,https://idyllwildhelpcenter.org/,501(c)(3),Nonprofit - Incorporated,1992,Active
58370784,IE Rebound Reentry Services,,909-474-9722,www.ierebound.org,501(c)(3),Nonprofit - Incorporated,2002,Active
73496323,iFoster,,,https://www.ifoster.org,501(c)(3),Nonprofit - Incorporated,2010,Active
10428507,Iglesia Cristiana Misionera Supremo Llamamiento,909-381-2828,,http://icmsupremollamamiento.com/,501(c)(3),Faith-based,2005,Active
7422922,Immaculate Conception Church Dinner Hour Ministries,,909-825-0912,https://immaculateconception.coltoncatholic.com/,501(c)(3),Faith-based,,Active
73496289,Immanuel House,951-530-7680,951-653-5505,https://immanuelhouse.org/,501(c)(3),Nonprofit - Incorporated,2007,Active
24225618,Immigration Center for Women and Children,,213-624-1163,www.icwclaw.org,501(c)(3),Nonprofit - Incorporated,2004,Active
9921894,Impact Christian Church,,,greaterimpact.cc,501(c)(3),Faith-based,,Active
73501856,Imtasik Family Counseling Services,,,www.imtasik.org,501(c)(3),Nonprofit - Incorporated,2014,Active
73496321,INCIGHT,,,https://www.incight.org/,501(c)(3),Nonprofit - Incorporated,2004,Inactive
73503225,Independence at Home,,,www.independenceathome.org,501(c)(3),Nonprofit - Incorporated,,Active
73496168,Independent Living Partnership,,951-653-0775,www.ilpconnect.org,501(c)(3),Nonprofit - Incorporated,1989,Active
73496086,InFormer Ministry,,,https://www.informer.org/,501(c)(3),Nonprofit - Incorporated,1997,Active
66440982,Inked Regret,,,https://www.inkedregret.com/,Commercial,Commercial,,Inactive
7422888,Inland Behavioral and Health Services,,909-881-3479,https://ibhealth.org/,501(c)(3),Nonprofit - Incorporated,1978,Active
7422233,Inland Caregiver Resource Center,,909-514-1613,https://inlandcaregivers.org/,501(c)(3),Nonprofit - Incorporated,1985,Active
73496333,Inland Congregations United for Change,,,https://icucpico.com/,501(c)(3),Faith-based,1991,Active
7422820,Inland Counties Legal Services,,951-368-2550,www.inlandlegal.org,501(c)(3),Nonprofit - Incorporated,1958,Active
73496191,Inland Empire Adult Day Health Care Center,,951-808-9178,https://www.ieadhc.com/,None or unknown,Commercial,,Active
34936542,Inland Empire Breastfeeding Coalition,951-288-1920,,https://www.iebreastfeeding.org/,501(c)(3),Nonprofit - Incorporated,,Active
7422713,Inland Empire Cocaine Anonymous,,,https://inlandempireareaca.org/,501(c)(3),Nonprofit - Unincorporated,,Active
68245352,Inland Empire Community Collaborative,,,www.ieccnonprofit.org,501(c)(3),Nonprofit - Incorporated,2017,Active
73495845,Inland Empire Community Foundation,,951-684-1911,https://www.iegives.org/,501(c)(3),Nonprofit - Incorporated,1941,Active
7422168,Inland Empire Comprehensive Treatment Centers,,,https://www.ctcprograms.com/#page1,None or unknown,Commercial,,Active
9419012,Inland Empire Family Life Institute,,909-923-3179,https://familylifeinstituteie.com/,501(c)(3),Nonprofit - Incorporated,2008,Active
73502489,Inland Empire Harm Reduction,951-446-0983,,https://www.ieharmreduction.org,None or unknown,Nonprofit - Incorporated,,Active
7422399,Inland Empire Health Plan,,,https://www.iehp.org,None or unknown,Commercial,1996,Active
7422819,Inland Empire Latino Lawyers Association,,,https://iellaaid.org/,501(c)(3),Nonprofit - Incorporated,1990,Inactive
7422492,Inland Empire Lighthouse for the Blind,,909-884-2964,https://ielighthousefortheblind.org/,501(c)(3),Nonprofit - Incorporated,1951,Active
73502377,Inland Empire Maternal Mental Health Collaborative,,,,None or unknown,Government - County,,Active
7422016,Inland Empire of California Al-Anon and Alateen,,,https://iealanon.org/,501(c)(3),Nonprofit - Incorporated,,Active
17086940,Inland Empire Ronald McDonald House,,,https://rmhcsc.org/inlandempire,501(c)(3),Nonprofit - Incorporated,,Active
7422454,Inland Empire Womens Business Center,,909-575-4343,https://www.iewbc.org/,501(c)(3),Nonprofit - Incorporated,,Active
70076887,Inland Faculty Specialists,,,,None or unknown,Commercial,,Active
7422227,Inland Fair Housing and Mediation Board,888-885-8020,909-460-0274,https://www.ifhmb.com/,501(c)(3),Nonprofit - Incorporated,,Active
7422889,Inland Family Community Health Center,,909-380-7030,www.ibhealth.org,None or unknown,Nonprofit - Incorporated,,Active
7422239,Inland Housing Solutions,,909-748-1936,www.inlandhousingsolutions.org,501(c)(3),Nonprofit - Incorporated,1989,Inactive
7422384,Inland Regional Center,,,https://www.inlandrc.org/,501(c)(3),Nonprofit - Incorporated,1971,Active
7422235,Inland SoCal United Way,,909-980-2957,www.inlandsocaluw.org,501(c)(3),Nonprofit - Incorporated,,Active
7422697,Inland Southern California 211+,,,www.inlandsocaluw.org/211,501(c)(3),Nonprofit - Incorporated,1931,Active
93650598,Inland Valley Drug and Alcohol,,,,Commercial,None or unknown,,Active
7422241,Inland Valley Hope Partners,,909-622-0484,www.inlandvalleyhopepartners.org,501(c)(3),Nonprofit - Incorporated,1968,Active
70080738,Inland Valley Medical Center,,,https://www.inlandvalleymedcenter.com,None or unknown,Commercial,,Active
7422243,Inland Valley Recovery Services,909-889-6519,909-932-1087,www.inlandvalleyrecovery.org,501(c)(3),Nonprofit - Incorporated,1962,Active
7422531,Inland Valley Recovery Services - Central Valley Recovery Center,909-423-0312,909-494-7635,https://turnbhs.org/,501(c)(3),Nonprofit - Incorporated,1978,Inactive
70055406,Inland Women Care,,909-484-9900,https://www.inlandwomencare.com/,None or unknown,Commercial,,Active
73496316,Innercare,,951-766-0930,https://innercare.org/,501(c)(3),Nonprofit - Incorporated,1970,Active
19360781,InnovAge,909-366-4230,,InnovAge.com,501(c)(3),Nonprofit - Incorporated,1990,Active
69572387,Innovative Home Care Family,,,www.ihcfsb.org,501(c)(3),Nonprofit - Incorporated,2011,Inactive
73501920,Inspire Life Skills Training,,,https://inspirelifeskills.org/,501(c)(3),Nonprofit - Incorporated,2005,Inactive
93681056,Institute for Childrens Aid,,,http://instituteforchildrensaid.org,None or unknown,None or unknown,,Active
73500706,IntegraLife Health and Wellness Institute,,,https://www.facebook.com/p/Integralife-Health-Trauma-Institute-100063472693572/,Commercial,Commercial,2020,Active
73496141,Integrated Care Communities,,951-848-0526,www.icarecommunities.com,None or unknown,None or unknown,,Active
24225729,International Christian Adoptions,,,https://4achild.org,501(c)(3),Nonprofit - Incorporated,,Active
73495903,International Dyslexia Association,,410-321-5069,https://dyslexiaida.org/,501(c)(3),Nonprofit - Incorporated,,Active
7422139,International Soundex Reunion Registry,,,http://www.isrr.org/About.html,501(c)(3),Nonprofit - Incorporated,,Active
70037229,Ironstone Medical Clinic,,951-778-0051,https://ironstonemedicalclinic.com/,None or unknown,Commercial,,Active
10298288,Isaiah's Rock,,,,501(c)(3),Faith-based,1992,Active
70037067,Jacaranda Community Urgent Care,,760-948-2179,https://jacarandaclinic.com/,None or unknown,Commercial,,Active
73501896,Jacobs House,,951-790-0869,jacobshousetemecula.org,501(c)(3),Nonprofit - Incorporated,2012,Active
93650607,James A Venable Community Center,,,https://www.findhelp.org/james-a.-venable-community-center--cabazon-ca--food-pantry/6329734877937664?postal=92201,None or unknown,None or unknown,,Active
73496076,James Orrell Counseling Services,,,,None or unknown,Commercial,,Active
73495904,Janet Goeske Senior Center,,,https://jgf4seniors.org/,501(c)(3),Nonprofit - Incorporated,,Active
7422140,Japanese American Citizens League - Riverside Chapter,,,https://www.riversidejacl.org/,501(c)(3),Nonprofit - Incorporated,1968,Active
17485647,JARS Education Institute,909-451-8411,,https://www.jarseducation.com/,501(c)(3),Nonprofit - Incorporated,2007,Active
93681084,Jesus Lives,,,,None or unknown,None or unknown,,Active
73496275,Jewish Family Service - San Diego,,760-327-4516,www.jfssd.org,501(c)(3),Nonprofit - Incorporated,,Active
73495906,Jewish Family Service of the Desert,,760-778-3781,https://jfsdesert.org/,501(c)(3),Nonprofit - Incorporated,,Active
7422365,Job Corps,,909-473-1515,https://www.jobcorps.gov/,None or unknown,Government,,Active
73496320,John F Kennedy Memorial Foundation,,,https://www.jfkfoundation.org/,501(c)(3),Nonprofit - Incorporated,1984,Active
70080744,John F Kennedy Memorial Hospital,760-775-8111,,https://www.desertcarenetwork.com/locations/detail/jfk-memorial-hospital,None or unknown,None or unknown,,Active
73501854,John Muir Charter School,,,www.johnmuircs.com,501(c)(3),Nonprofit - Incorporated,2004,Active
73501788,Johnson Family Connection Helping Hands,,,https://www.johnsonfamilyconnection.org/,501(c)(3),Faith-based,2014,Inactive
7422719,Joint Commission,,,www.jointcommission.org,501(c)(3),Nonprofit - Incorporated,,Active
73496082,Jordan Outreach Ministries International,,,http://www.jom.org,501(c)(3),Faith-based,1997,Active
73496210,Jorgensen Law,,,https://www.mysocialsecurityattorney.com/,None or unknown,Commercial,2001,Active
74164983,Joshua Home LGBTQ Safe Haven,,,http://joshuahomelgbtq.org,501(c)(3),Nonprofit - Incorporated,2013,Active
7422848,Joshua Tree Branch Library,,,https://sbclib.org/library-locations/joshua-tree-branch-library/,None or unknown,Government - County,,Active
73495909,Joslyn Cove Communities Senior Center,,760-568-9230,https://joslyncenter.org/,None or unknown,Government - City,,Active
91195189,Joy Homes,,,http://www.joyhomesshelter.com,501(c)(3),Commercial,,Active
76494323,Joy World Harvest,,,www.facebook.com/joyharvestchurchpage,501(c)(3),Nonprofit - Incorporated,,Inactive
73501832,Jubilee House,,,,501(c)(3),Nonprofit - Incorporated,2012,Active
14093360,Judson Baptist Church,,,www.judsonbc.com,501(c)(3),Faith-based,1995,Active
73502804,Junior League of Riverside,,,https://www.juniorleagueriverside.org/,501(c)(3),Nonprofit - Incorporated,1947,Active
73496150,Jurupa Area Recreation and Park District,,,https://www.jarpd.org/,None or unknown,Special District,,Active
73496226,Jurupa Mountains Discovery Center,,,https://jmdc.org/,None or unknown,Nonprofit - Incorporated,,Active
73495911,Jurupa Unified School District,,951-360-4163,www.jurupausd.org,Commercial,Special District,,Active
73495910,Jurupa Valley Chamber of Commerce,,,www.jurupachamber.org,501(c)(3),Membership,,Active
93681099,Justice Children Deserve,626-569-5045,,https://jayceedee.org/,501(c)(3),Nonprofit - Incorporated,,Active
52920424,Justice for Homicide Victims,,, https://justiceforhomicidevictims.org/,501(c)(3),Nonprofit - Incorporated,,Active
7422141,Kaiser Permanente Medical Center,800-788-0616,,https://www.kp.org,501(c)(3),Commercial,,Active
74864568,Kansas Avenue Seventh Day Adventist Church,,951-682-4861,http://www.kansasavenue.org/,501(c)(3),Faith-based,,Active
73501352,Kids Cures Foundation,,951-769-8770,https://www.kidscures.org,501(c)(3),Nonprofit - Incorporated,2008,Active
93681184,Kids in Konflict,951-961-5066,,https://www.kidsinkonflict.net/,501(c)(3),Nonprofit - Incorporated,2009,Active
7422677,Kids Wish Network,,,www.kidswishnetwork.org,501(c)(3),Nonprofit - Incorporated,1979,Active
93693387,KimCo Staffing Services,,,http://www.kimco.com/,Commercial,None or unknown,,Active
90929370,Kindful Restoration,,,https://kindfulrestoration.com/,501(c)(3),Nonprofit - Incorporated,2024,Active
70057203,King T Lu Wei Jr Obstetrics & Gynecology,,,,None or unknown,Commercial,,Active
73502235,Kingdom Outreach Resource and Development,,951-900-6130,www.facebook.com/kord.org,501(c)(3),Faith-based,,Active
75801582,Kingdom Way Community Center,,,,501(c)(3),Nonprofit - Incorporated,,Inactive
7423029,Knotts Family Agency,,909-335-3499,www.knottsfamilyagency.org,501(c)(3),Nonprofit - Incorporated,1992,Active
15755903,Knowledge and Education for Your Success,,,www.keysnonprofit.org,501(c)(3),Nonprofit - Incorporated,2008,Inactive
46198808,Koinonia Family Services,,909-890-0580,kfh.org,501(c)(3),Nonprofit - Incorporated,2016,Active
70080732,KPC Health,,,http://kpchealth.com/,Commercial,Commercial,,Active
73496340,La Sierra Baptist Church,,,www.lasierrabaptist.com,501(c)(3),Faith-based,1973,Active
73503248,La Sierra Spanish Seventh Day Adventist Church,,951-689-1989,www.lasierraspanishchurch.org,501(c)(3),Faith-based,,Active
73495914,La Sierra University Church,,,www.lasierra.church,501(c)(3),Faith-based,,Active
73496095,Lake Elsinore Elks Lodge - 2591,,951-245-0695,https://www.elks.org/lodges/home.cfm?LodgeNumber=2591,Registered charity,Nonprofit - Incorporated,,Active
73495916,Lake Elsinore Unified School District,,951-253-7084,www.leusd.k12.ca.us,None or unknown,Special District,,Active
